ds,sales,sale_1,sale_2,sale_3,promo_1,promo_2,promo_3,promo_4,fd
2020/4/30,,0,0,0,0,0,0,0,0
2020/5/1,,0,0,0,0,0,0,0,0
2020/5/2,,0,0,0,0,0,0,0,0
2020/5/3,,0,0,0,0,0,0,0,0
2020/5/4,,0,0,0,0,0,0,0,0
2020/5/5,,0,0,0,0,0,0,0,0
2020/5/6,,0,0,0,0,0,0,0,0
2020/5/7,,0,0,0,0,0,0,0,0
2020/5/8,,0,0,0,0,0,0,0,0
2020/5/9,,1,0,0,0,0,0,0,1
2020/5/10,,1,0,0,0,0,0,0,0
2020/5/11,,1,0,0,0,0,0,0,0
2020/5/12,,1,0,0,0,0,0,0,0
2020/5/13,,1,0,0,0,0,0,0,0
2020/5/14,,1,0,0,0,0,0,0,0
2020/5/15,,1,0,0,0,0,0,0,0
2020/5/16,,1,1,0,0,0,0,0,1
2020/5/17,,1,1,0,0,0,0,0,0
2020/5/18,,1,1,0,0,0,0,0,0
2020/5/19,,1,1,0,0,0,0,0,0
2020/5/20,,1,1,0,0,0,0,0,0
2020/5/21,,1,1,0,0,0,0,0,0
2020/5/22,,1,1,0,0,0,0,0,0
2020/5/23,,1,1,1,0,0,0,0,0
2020/5/24,,1,1,1,0,0,0,0,0
2020/5/25,,1,1,1,0,0,0,0,0
2020/5/26,,1,1,1,0,0,0,0,0
2020/5/27,,1,1,1,0,0,0,0,0
2020/5/28,,1,1,1,0,0,0,0,0
2020/5/29,,1,1,1,0,0,0,0,0
2020/5/30,,1,1,1,0,0,0,0,0
2020/5/31,,1,1,1,0,0,0,0,0
2020/6/1,,1,1,1,0,0,0,0,0
2020/6/2,,1,1,1,0,0,0,0,0
2020/6/3,,1,1,1,0,0,0,0,0
2020/6/4,,1,1,1,0,0,0,0,0
2020/6/5,,1,1,1,0,0,0,0,0
2020/6/6,,1,1,1,0,0,0,0,0
2020/6/7,,1,1,1,0,0,0,0,0
2020/6/8,,1,1,1,0,0,0,0,0
2020/6/9,,1,1,1,0,0,0,0,0
2020/6/10,,1,1,1,0,0,0,0,0
2020/6/11,,1,1,1,0,0,0,0,0
2020/6/12,,1,1,1,0,0,0,0,0
2020/6/13,,1,1,1,0,0,0,0,0
2020/6/14,,1,1,1,0,0,0,0,0
2020/6/15,,1,1,1,0,0,0,0,0
2020/6/16,,1,1,1,0,0,0,0,0
2020/6/17,,1,1,1,0,0,0,0,0
2020/6/18,,1,1,1,0,0,0,0,0
2020/6/19,,1,1,1,0,0,0,0,0
2020/6/20,,1,1,1,0,0,0,0,0
2020/6/21,,1,1,1,0,0,0,0,0
2020/6/22,,1,1,1,0,0,0,0,0
2020/6/23,,1,1,1,0,0,0,0,0
2020/6/24,,1,1,1,0,0,0,0,0
2020/6/25,,1,1,1,0,0,0,0,0
2020/6/26,,1,1,1,0,0,0,0,0
2020/6/27,,1,1,1,0,0,0,0,0
2020/6/28,,1,1,1,0,0,0,0,0
2020/6/29,,1,1,1,0,0,0,0,0
2020/6/30,,1,1,1,0,0,0,0,0
2020/7/1,,1,1,1,0,0,0,0,0
2020/7/2,,1,1,1,0,0,0,0,0
2020/7/3,,1,1,1,0,0,0,0,0
2020/7/4,,1,1,1,0,0,0,0,0
2020/7/5,,1,1,1,0,0,0,0,0
2020/7/6,,1,1,1,0,0,0,0,0
2020/7/7,,1,1,1,0,0,0,0,0
2020/7/8,,1,1,1,0,0,0,0,0
2020/7/9,,1,1,1,0,0,0,0,0
2020/7/10,,1,1,1,1,0,0,0,1
2020/7/11,,1,1,1,1,0,0,0,0
2020/7/12,,1,1,1,1,0,0,0,0
2020/7/13,,1,1,1,1,0,0,0,0
2020/7/14,,1,1,1,1,0,0,0,0
2020/7/15,,1,1,1,1,0,0,0,0
2020/7/16,,1,1,1,0,0,0,0,0
2020/7/17,,1,1,1,0,0,0,0,0
2020/7/18,,1,1,1,0,0,0,0,0
2020/7/19,,1,1,1,0,0,0,0,0
2020/7/20,,1,1,1,0,0,0,0,0
2020/7/21,,1,1,1,0,0,0,0,0
2020/7/22,,1,1,1,0,0,0,0,0
2020/7/23,,1,1,1,0,0,0,0,0
2020/7/24,,1,1,1,0,0,0,0,0
2020/7/25,,1,1,1,0,0,0,0,0
2020/7/26,,1,1,1,0,0,0,0,0
2020/7/27,,1,1,1,0,0,0,0,0
2020/7/28,,1,1,1,0,0,0,0,0
2020/7/29,,1,1,1,0,0,0,0,0
2020/7/30,,1,1,1,0,0,0,0,0
2020/7/31,,1,1,1,0,0,0,0,0
2020/8/1,,0,0,0,0,0,0,0,0
2020/8/2,,0,0,0,0,0,0,0,0
2020/8/3,,0,0,0,0,0,0,0,0
2020/8/4,,0,0,0,0,0,0,0,0
2020/8/5,,0,0,0,0,0,0,0,0
2020/8/6,,0,0,0,0,0,0,0,0
2020/8/7,,0,0,0,0,0,0,0,0
2020/8/8,,0,0,0,0,0,0,0,0
2020/8/9,,0,0,0,0,0,0,0,0
2020/8/10,,0,0,0,0,0,0,0,0
2020/8/11,,0,0,0,0,0,0,0,0
2020/8/12,,0,0,0,0,0,0,0,0
2020/8/13,,0,0,0,0,0,0,0,0
2020/8/14,,0,0,0,0,0,0,0,0
2020/8/15,,0,0,0,0,0,0,0,0
2020/8/16,,0,0,0,0,0,0,0,0
2020/8/17,,0,0,0,0,0,0,0,0
2020/8/18,,0,0,0,0,0,0,0,0
2020/8/19,,0,0,0,0,0,0,0,0
2020/8/20,,0,0,0,0,0,0,0,0
2020/8/21,,0,0,0,0,0,0,0,0
2020/8/22,,0,0,0,0,0,0,0,0
2020/8/23,,0,0,0,0,0,0,0,0
2020/8/24,,0,0,0,0,0,0,0,0
2020/8/25,,0,0,0,0,0,0,0,0
2020/8/26,,0,0,0,0,0,0,0,0
2020/8/27,,0,0,0,0,0,0,0,0
2020/8/28,,0,0,0,0,0,0,0,0
2020/8/29,,0,0,0,0,0,0,0,0
2020/8/30,,0,0,0,0,0,0,0,0
2020/8/31,,0,0,0,0,0,0,0,0
2020/9/1,,0,0,0,0,0,0,0,0
2020/9/2,,0,0,0,0,0,0,0,0
2020/9/3,,0,0,0,0,0,0,0,0
2020/9/4,,0,0,0,0,0,0,0,0
2020/9/5,,0,0,0,0,0,0,0,0
2020/9/6,,0,0,0,0,0,0,0,0
2020/9/7,,0,0,0,0,0,0,0,0
2020/9/8,,0,0,0,0,0,0,0,0
2020/9/9,,0,0,0,0,0,0,0,0
2020/9/10,,0,0,0,0,0,0,0,0
2020/9/11,,0,0,0,0,0,0,0,0
2020/9/12,,0,0,0,0,0,0,0,0
2020/9/13,,0,0,0,0,0,0,0,0
2020/9/14,,0,0,0,0,0,0,0,0
2020/9/15,,0,0,0,0,0,0,0,0
2020/9/16,,0,0,0,0,0,0,0,0
2020/9/17,,0,0,0,0,0,0,0,0
2020/9/18,,0,0,0,0,0,0,0,0
2020/9/19,,0,0,0,0,0,0,0,0
2020/9/20,,0,0,0,0,0,0,0,0
2020/9/21,,0,0,0,0,0,0,0,0
2020/9/22,,0,0,0,0,0,0,0,0
2020/9/23,,0,0,0,0,0,0,0,0
2020/9/24,,0,0,0,0,0,0,0,0
2020/9/25,,0,0,0,0,0,0,0,0
2020/9/26,,0,0,0,0,0,0,0,0
2020/9/27,,0,0,0,0,0,0,0,0
2020/9/28,,0,0,0,0,0,0,0,0
2020/9/29,,0,0,0,0,0,0,0,0
2020/9/30,,0,0,0,0,0,0,0,0
2020/10/1,,0,0,0,0,0,0,0,0
2020/10/2,,0,0,0,0,0,0,0,0
2020/10/3,,0,0,0,0,0,0,0,0
2020/10/4,,0,0,0,0,0,0,0,0
2020/10/5,,0,0,0,0,0,0,0,0
2020/10/6,,0,0,0,0,0,0,0,0
2020/10/7,,0,0,0,0,0,0,0,0
2020/10/8,,0,0,0,0,0,0,0,0
2020/10/9,,0,0,0,0,0,0,0,0
2020/10/10,,0,0,0,0,0,0,0,0
2020/10/11,,0,0,0,0,0,0,0,0
2020/10/12,,0,0,0,0,0,0,0,0
2020/10/13,,0,0,0,0,0,0,0,0
2020/10/14,,0,0,0,0,0,0,0,0
2020/10/15,,0,0,0,0,0,0,0,0
2020/10/16,,0,0,0,0,0,0,0,0
2020/10/17,,0,0,0,0,0,0,0,0
2020/10/18,,0,0,0,0,0,0,0,0
2020/10/19,,0,0,0,0,0,0,0,0
2020/10/20,,0,0,0,0,0,0,0,0
2020/10/21,,0,0,0,0,0,0,0,0
2020/10/22,,0,0,0,0,0,0,0,0
2020/10/23,,0,0,0,0,0,0,0,0
2020/10/24,,0,0,0,0,0,0,0,0
2020/10/25,,0,0,0,0,0,0,0,0
2020/10/26,,0,0,0,0,0,0,0,0
2020/10/27,,0,0,0,0,0,0,0,0
2020/10/28,,0,0,0,0,0,0,0,0
2020/10/29,,0,0,0,0,0,0,0,0
2020/10/30,,0,0,0,0,0,0,0,0
2020/10/31,,0,0,0,0,0,0,0,0
2020/11/1,,0,0,0,0,0,0,0,0
2020/11/2,,0,0,0,0,0,0,0,0
2020/11/3,,0,0,0,0,0,0,0,0
2020/11/4,,0,0,0,0,0,0,0,0
2020/11/5,,0,0,0,0,0,0,0,0
2020/11/6,,0,0,0,0,0,0,0,0
2020/11/7,,0,0,0,0,0,0,0,0
2020/11/8,,0,0,0,0,0,0,0,0
2020/11/9,,0,0,0,0,0,0,0,0
2020/11/10,,0,0,0,0,0,0,0,0
2020/11/11,,0,0,0,0,0,0,0,0
2020/11/12,,0,0,0,0,0,0,0,0
2020/11/13,,1,0,0,0,0,0,0,1
2020/11/14,,1,0,0,0,0,0,0,0
2020/11/15,,1,0,0,0,0,0,0,0
2020/11/16,,1,0,0,0,0,0,0,0
2020/11/17,,1,0,0,0,0,0,0,0
2020/11/18,,1,0,0,0,0,0,0,0
2020/11/19,,1,0,0,0,0,0,0,0
2020/11/20,,1,1,0,0,0,0,0,0
2020/11/21,,1,1,0,0,0,0,0,0
2020/11/22,,1,1,0,0,0,0,0,0
2020/11/23,,1,1,0,0,0,1,0,0
2020/11/24,,1,1,0,0,0,1,0,1
2020/11/25,,1,1,0,0,0,1,0,0
2020/11/26,,1,1,0,0,0,0,0,0
2020/11/27,,1,1,1,0,0,0,0,0
2020/11/28,,1,1,1,0,0,0,0,0
2020/11/29,,1,1,1,0,0,0,0,0
2020/11/30,,1,1,1,0,0,0,0,0
2020/12/1,,1,1,1,0,0,0,0,0
2020/12/2,,1,1,1,0,0,0,0,0
2020/12/3,,1,1,1,0,0,0,0,0
2020/12/4,,1,1,1,0,0,0,0,0
2020/12/5,,1,1,1,0,0,0,0,0
2020/12/6,,1,1,1,0,0,0,0,0
2020/12/7,,1,1,1,0,0,0,0,0
2020/12/8,,1,1,1,0,0,0,0,0
2020/12/9,,1,1,1,0,0,0,0,0
2020/12/10,,1,1,1,0,0,0,0,0
2020/12/11,,1,1,1,0,0,0,0,0
2020/12/12,,1,1,1,0,0,0,0,0
2020/12/13,,1,1,1,0,0,0,0,0
2020/12/14,,1,1,1,0,0,0,0,0
2020/12/15,,1,1,1,0,0,0,0,0
2020/12/16,,1,1,1,0,0,0,0,0
2020/12/17,,1,1,1,0,0,0,0,0
2020/12/18,,1,1,1,0,0,0,0,0
2020/12/19,,1,1,1,0,0,0,0,0
2020/12/20,,1,1,1,0,0,0,0,0
2020/12/21,,1,1,1,0,0,0,0,0
2020/12/22,,1,1,1,0,0,0,0,0
2020/12/23,,1,1,1,0,0,0,0,0
2020/12/24,,1,1,1,0,0,0,0,0
2020/12/25,,1,1,1,0,0,0,0,0
2020/12/26,,1,1,1,0,0,0,0,0
2020/12/27,,1,1,1,0,0,0,0,0
2020/12/28,,1,1,1,0,0,0,0,0
2020/12/29,,1,1,1,0,0,0,0,0
2020/12/30,,1,1,1,0,0,0,0,0
2020/12/31,,1,1,1,0,0,0,0,0
